"Country or Area","Year","Value"
"Germany","2017","881582.778919388"
"Germany","2016","898559.814640654"
"Germany","2015","896657.872363119"
"Germany","2014","893394.420024129"
"Germany","2013","933505.372995183"
"Germany","2012","913347.727531544"
"Germany","2011","907502.15868657"
"Germany","2010","932379.13433755"
"Germany","2009","898336.005361467"
"Germany","2008","964974.318655693"
"Germany","2007","964865.060317438"
"Germany","2006","991897.361390266"
"Germany","2005","984986.970751264"
"Germany","2004","1010291.14035403"
"Germany","2003","1029390.01374058"
"Germany","2002","1033037.86355548"
"Germany","2001","1054869.07314941"
"Germany","2000","1040191.83073749"
"Germany","1999","1043180.83206784"
"Germany","1998","1077604.05210879"
"Germany","1997","1102187.3613481"
"Germany","1996","1137868.94925896"
"Germany","1995","1120660.80756719"
"Germany","1994","1127792.57077543"
"Germany","1993","1146306.67188712"
"Germany","1992","1155625.63519528"
"Germany","1991","1205064.57944026"
"Germany","1990","1251224.78202178"
"Greece","2021","77488.8283274189"
"Greece","2020","75464.487330058"
"Greece","2019","86153.2724876574"
"Greece","2018","92857.1204734336"
"Greece","2017","96110.3173298621"
"Greece","2016","92274.5170163473"
"Greece","2015","95965.2872609202"
"Greece","2014","99837.2580564292"
"Greece","2013","103262.336384869"
"Greece","2012","112923.947915061"
"Greece","2011","116179.12320939"
"Greece","2010","119159.951847043"
"Greece","2009","125261.388531584"
"Greece","2008","132481.942501496"
"Greece","2007","135855.391120813"
"Greece","2006","133270.707814477"
"Greece","2005","136748.139061605"
"Greece","2004","132215.073549365"
"Greece","2003","131569.002914148"
"Greece","2002","127719.173425692"
"Greece","2001","127731.027939077"
"Greece","2000","126659.454445937"
"Greece","1999","122985.874989682"
"Greece","1998","122993.733304692"
"Greece","1997","117470.462826944"
"Greece","1996","112615.842761236"
"Greece","1995","109581.124278834"
"Greece","1994","107457.57758008"
"Greece","1993","104828.025531625"
"Greece","1992","105287.655817891"
"Greece","1991","104006.31326457"
"Greece","1990","103985.686545762"
"Hungary","2021","64217.8413850294"
"Hungary","2020","62965.3172614311"
"Hungary","2019","64771.7879877256"
"Hungary","2018","65033.6367994025"
"Hungary","2017","65072.7578338043"
"Hungary","2016","62696.2213823381"
"Hungary","2015","62201.0936423235"
"Hungary","2014","58993.1401968853"
"Hungary","2013","58661.1094961701"
"Hungary","2012","61557.1170316172"
"Hungary","2011","64870.1719640423"
"Hungary","2010","66533.7863601873"
"Hungary","2009","65924.4820484414"
"Hungary","2008","71954.6041793809"
"Hungary","2007","74010.8348413439"
"Hungary","2006","75660.2929921955"
"Hungary","2005","76954.8840657526"
"Hungary","2004","77192.0497646603"
"Hungary","2003","78367.7040281306"
"Hungary","2002","75478.6317218444"
"Hungary","2001","77184.9789959791"
"Hungary","2000","75378.3128854641"
"Hungary","1999","78248.0277276819"
"Hungary","1998","77784.4854353375"
"Hungary","1997","78308.2878559193"
"Hungary","1996","79804.2979890743"
"Hungary","1995","77647.6813082014"
"Hungary","1994","78750.644007864"
"Hungary","1993","79865.0419460984"
"Hungary","1992","78847.2751718352"
"Hungary","1991","88674.8400523397"
"Hungary","1990","94985.0234000163"
"Iceland","2021","4662.23951496099"
"Iceland","2020","4521.05926620952"
"Iceland","2019","4723.89807904443"
"Iceland","2018","4870.41399735261"
"Iceland","2017","4799.69917413051"
"Iceland","2016","4715.5370933036"
"Iceland","2015","4772.70833293745"
"Iceland","2014","4687.51532566464"
"Iceland","2013","4694.67212255533"
"Iceland","2012","4686.90008119431"
"Iceland","2011","4692.24721738513"
"Iceland","2010","4906.35134248301"
"Iceland","2009","5001.50408954108"
"Iceland","2008","5307.80055056959"
"Iceland","2007","4924.31805545856"
"Iceland","2006","4619.41847360268"
"Iceland","2005","4059.33995560642"
"Iceland","2004","4210.91789329245"
"Iceland","2003","4106.86911177821"
"Iceland","2002","4143.91138755989"
"Iceland","2001","4049.73440504037"
"Iceland","2000","4154.22859110637"
"Iceland","1999","4123.13241545559"
"Iceland","1998","3907.36326180171"
"Iceland","1997","3774.46576022932"
"Iceland","1996","3615.8080637967"
"Iceland","1995","3554.69064110807"
"Iceland","1994","3424.41018457853"
"Iceland","1993","3496.41584324627"
"Iceland","1992","3409.11910992991"
"Iceland","1991","3475.78996724559"
"Iceland","1990","3682.04495673235"
"Ireland","2021","62109.8692380655"
"Ireland","2020","59056.3005943482"
"Ireland","2019","61165.0386215939"
"Ireland","2018","63734.108308296"
"Ireland","2017","63424.534744706"
"Ireland","2016","64005.3571701113"
"Ireland","2015","61724.0283121109"
"Ireland","2014","59220.7420812395"
"Ireland","2013","59711.6065799165"
"Ireland","2012","59939.507232504"
"Ireland","2011","58852.5257090815"
"Ireland","2010","63032.161987079"
"Ireland","2009","63528.2585732833"
"Ireland","2008","69330.4354497546"
"Ireland","2007","69874.8669908313"
"Ireland","2006","71019.4634007086"
"Ireland","2005","71531.4789109648"
"Ireland","2004","69723.0234678342"
"Ireland","2003","70468.4974362396"
"Ireland","2002","69975.2004239028"
"Ireland","2001","71814.4543098089"
"Ireland","2000","69712.3824293479"
"Ireland","1999","67523.4087417356"
"Ireland","1998","66292.4559922909"
"Ireland","1997","63683.6157714369"
"Ireland","1996","62245.1681314597"
"Ireland","1995","60080.6577107099"
"Ireland","1994","58593.6241221463"
"Ireland","1993","57186.8259201144"
"Ireland","1992","56589.5575471421"
"Ireland","1991","56553.4628038659"
"Ireland","1990","55642.8360001475"
"Italy","2021","417591.433598601"
"Italy","2020","384969.876888938"
"Italy","2019","422276.172988354"
"Italy","2018","433630.906911749"
"Italy","2017","437340.978899978"
"Italy","2016","442962.277884435"
"Italy","2015","445735.650475484"
"Italy","2014","435399.332311286"
"Italy","2013","456475.724306031"
"Italy","2012","491949.912873247"
"Italy","2011","510854.612294614"
"Italy","2010","523465.699595483"
"Italy","2009","511654.993505638"
"Italy","2008","566242.971354903"
"Italy","2007","578814.475946409"
"Italy","2006","584053.071965568"
"Italy","2005","594197.380637004"
"Italy","2004","592903.423494152"
"Italy","2003","587247.888590668"
"Italy","2002","567753.080784228"
"Italy","2001","561839.953962776"
"Italy","2000","559978.141724162"
"Italy","1999","556140.378580975"
"Italy","1998","550585.991346507"
"Italy","1997","538111.367993297"
"Italy","1996","530375.912969233"
"Italy","1995","535653.708515007"
"Italy","1994","509371.387854621"
"Italy","1993","515159.964930613"
"Italy","1992","521991.347959259"
"Italy","1991","522696.666331784"
"Italy","1990","521480.337660232"
"Japan","2021","1168094.46547519"
"Japan","2020","1144932.49699552"
"Japan","2019","1207742.41648995"
"Japan","2018","1242715.70713368"
"Japan","2017","1286736.26316875"
"Japan","2016","1300146.77322847"
